Channel 1,Channel 2,Channel 3,Channel 4
-38.42,-35.16,-3.26,-32.637
-38.52,-35.16,-3.37,-33.66
-38.62,-35.16,-3.47,-34.681
-38.73,-35.16,-3.57,-35.702
-38.83,-35.16,-3.67,-47.744
-38.93,-35.16,-3.77,-37.743
-39.03,-35.16,-3.88,-38.762
-39.13,-38.67,-0.46,-4.625
-39.24,-35.16,-4.08,-40.799
-39.34,-35.16,-4.18,-54.364
-39.44,-35.16,-4.28,-42.833
-39.54,-35.16,-4.38,-43.849
-39.64,-38.67,-0.97,-9.709
-39.74,-35.16,-4.59,-45.88
-39.85,-38.67,-1.17,-15.262
-39.95,-35.16,-4.79,-47.908
-40.05,-38.67,-1.38,-13.765
-40.15,-38.67,-1.48,-14.777
-40.25,-38.67,-1.58,-15.789
